date,day_of_week,month,quarter,week_of_year,hour_of_day,is_weekend,is_holiday,season,days_since_start,num_items,total_amount,avg_item_price,max_item_price,discount_pct,coupon_applied,promo_code,loyalty_points_used,loyalty_points_earned,tax_amount,net_amount,payment_method,transaction_type,receipt_issued,customer_type,customer_age_group,customer_gender,customer_tenure_days,purchase_frequency_pm,avg_basket_size_hist,customer_lifetime_value,distance_from_shop_km,referral_source,customer_segment,primary_category,num_categories_purchased,food_items_count,clothing_items_count,electronics_items_count,stationery_items_count,home_items_count,beauty_items_count,toys_items_count,perishable_pct,branded_items_pct,private_label_pct,high_margin_items_count,low_margin_items_count,items_on_promotion,staff_on_duty,cashier_experience_yrs,queue_length_at_entry,time_in_store_minutes,checkout_time_seconds,stock_replenished_today,store_footfall_today,promoter_present,weather_condition,temperature_celsius,local_event_nearby,competitor_sale_ongoing,payday_week,festival_period,school_term_active,transport_disruption,nearby_construction,social_media_promo_active,daily_revenue_so_far,daily_txn_count_so_far,daily_target_progress_pct,shop_operating_cost_daily,gross_margin_pct,inventory_value_today,cash_in_register,high_value_transaction
2023-10-14,5,10,4,41,20,1,1,autumn,470,3,5062.5,1687.5,3516.76,0.0,0,0,56,50,911.25,5062.5,cash,sale,1,returning,young_adult,F,13,1.2,96.69,1489.0,3.24,friend,premium,electronics,4,3,2,3,2,0,0,0,100.0,22.8,61.3,3,6,0,3,,10.0,64,105,1,315,0,sunny,,0,0,1,1,1,0,0,0,22861.3,23,71.4,6153.0,9.1,699691.0,69404.0,1
2023-10-14,5,10,4,41,15,1,1,autumn,470,6,2032.81,338.8,740.82,0.0,0,1,72,20,365.91,2032.81,upi,exchange,1,loyal,adult,M,99,8.4,112.6,11463.0,8.02,friend,budget,home,4,0,2,1,0,2,0,1,0.0,28.7,56.3,0,5,0,2,3.3,4.0,8,224,0,450,1,cloudy,30.7,0,0,1,1,1,0,0,0,19945.15,4,62.4,6974.0,22.7,512896.0,18644.0,1
2023-10-14,5,10,4,41,19,1,1,autumn,470,4,3326.95,831.74,1196.0,13.2,1,1,0,33,598.85,2888.85,wallet,sale,1,new,adult,F,0,0.2,0.0,0.0,0.03,walk_in,budget,electronics,5,3,0,2,1,1,2,1,75.0,53.3,38.3,1,2,0,8,3.0,10.0,11,185,0,370,0,sunny,21.6,0,0,1,1,1,0,0,0,20025.35,17,73.1,5023.0,9.4,501162.0,19327.0,1
2023-10-14,5,10,4,41,15,1,1,autumn,470,9,942.09,104.68,173.49,0.0,0,0,395,9,169.58,942.09,card,sale,0,returning,senior,M,46,3.9,16.13,771.0,3.05,friend,premium,food,5,4,0,1,1,1,2,0,44.4,61.5,19.9,0,4,1,5,9.0,0.0,27,268,0,404,0,cloudy,28.6,0,0,1,1,1,0,0,0,7264.34,18,24.2,4009.0,20.9,636403.0,32473.0,0
2023-10-14,5,10,4,41,13,1,1,autumn,470,12,612.06,51.0,108.14,0.0,0,0,0,6,110.17,612.06,wallet,sale,1,new,adult,M,0,0.4,0.0,0.0,6.39,ad,regular,stationery,5,1,2,1,2,0,2,0,8.3,45.0,40.3,3,5,1,2,4.7,12.0,62,136,0,389,1,sunny,25.1,0,0,1,1,1,0,0,0,9166.33,12,27.1,4516.0,21.3,505123.0,42117.0,1
2023-10-15,6,10,4,41,17,1,1,autumn,471,15,897.47,59.83,137.98,0.0,0,0,0,8,161.54,897.47,upi,sale,1,new,adult,M,0,0.5,,0.0,0.56,walk_in,regular,food,4,4,1,0,1,0,0,1,26.7,79.7,1.1,3,5,4,4,4.6,15.0,41,202,1,438,0,sunny,24.2,0,0,1,1,1,0,0,0,22327.86,18,72.7,7218.0,39.6,255465.0,76366.0,1
2023-10-15,6,10,4,41,14,1,1,autumn,471,6,709.95,118.32,209.23,32.6,1,1,231,7,127.79,478.35,card,sale,1,returning,adult,M,157,1.9,,646.0,9.77,walk_in,budget,beauty,5,2,1,1,1,0,4,0,33.3,24.3,59.7,1,2,0,2,0.1,6.0,59,136,0,407,0,cloudy,28.4,0,0,1,1,1,0,0,0,20502.0,45,83.0,6584.0,39.3,641530.0,28439.0,0
2023-10-15,6,10,4,41,12,1,1,autumn,471,3,593.7,197.9,203.32,0.0,0,1,0,5,106.87,593.7,cash,sale,1,new,young_adult,F,0,1.0,0.0,0.0,3.08,search,regular,food,5,6,1,1,1,1,1,1,100.0,70.9,11.2,0,4,1,7,3.4,0.0,58,166,0,367,0,sunny,25.2,0,0,1,1,1,0,0,0,23854.39,44,76.6,4930.0,32.3,540571.0,45741.0,1
2023-10-15,6,10,4,41,14,1,1,autumn,471,14,1167.74,83.41,194.22,0.0,0,1,0,11,210.19,1167.74,card,sale,1,new,adult,M,0,0.5,0.0,0.0,8.82,search,budget,beauty,5,1,1,0,2,0,1,1,7.1,69.5,16.4,3,7,1,8,1.8,4.0,43,119,0,406,0,sunny,26.3,0,0,1,1,1,0,0,0,28352.07,46,80.6,4016.0,43.2,239107.0,64218.0,1
2023-10-15,6,10,4,41,16,1,1,autumn,471,13,2314.76,178.06,204.02,34.0,1,0,483,23,416.66,1528.57,wallet,sale,1,loyal,adult,M,49,8.5,98.2,10115.0,3.16,search,regular,clothing,5,2,2,0,1,0,2,1,15.4,23.1,57.6,2,1,3,5,3.5,15.0,39,89,0,432,0,rainy,27.1,0,0,1,1,1,0,0,0,23240.14,46,89.6,6259.0,35.4,488127.0,68975.0,1
2023-10-16,0,10,4,42,13,0,1,autumn,472,6,1180.58,196.76,353.09,0.0,0,0,0,11,212.5,1180.58,card,sale,1,new,adult,M,0,0.4,0.0,0.0,0.64,walk_in,regular,clothing,5,0,4,1,1,0,1,1,0.0,42.4,47.9,0,1,2,4,0.9,5.0,12,247,0,303,0,cloudy,29.7,0,0,0,1,1,0,0,0,13917.27,5,43.7,7750.0,28.7,693902.0,48804.0,1
2023-10-16,0,10,4,42,17,0,1,autumn,472,17,6462.53,380.15,653.43,0.0,0,0,444,64,1163.26,6462.53,card,return,0,returning,adult,F,151,3.5,19.33,831.0,0.27,walk_in,budget,electronics,5,0,1,3,1,1,2,1,0.0,34.0,49.7,4,3,0,4,8.1,14.0,36,243,0,308,0,cloudy,30.5,0,0,0,1,1,0,0,1,10647.1,46,38.8,5718.0,8.2,202010.0,40806.0,1
2023-10-17,1,10,4,42,20,0,1,autumn,473,11,513.14,46.65,113.97,34.1,1,1,260,5,92.37,338.2,cash,sale,1,returning,adult,F,91,2.6,66.18,2131.0,4.3,social,premium,food,4,7,0,1,0,0,1,1,63.6,53.8,27.3,0,3,0,3,8.8,9.0,7,279,0,350,0,rainy,21.0,1,0,0,1,1,1,0,0,20829.31,5,69.9,4016.0,22.7,341913.0,18133.0,1
2023-10-17,1,10,4,42,13,0,1,autumn,473,13,1829.47,140.73,167.07,28.7,1,1,304,18,329.3,1304.53,card,sale,1,loyal,adult,F,305,6.1,120.5,8941.0,2.98,social,premium,clothing,3,2,3,0,1,0,0,0,15.4,50.6,38.7,3,5,2,3,2.3,14.0,18,296,0,333,0,sunny,23.3,0,0,0,1,1,0,0,0,16064.15,21,60.3,4853.0,42.3,539034.0,74181.0,1
2023-10-17,1,10,4,42,12,0,1,autumn,473,6,1153.74,192.29,383.86,7.4,1,0,487,11,207.67,1068.19,wallet,sale,1,loyal,adult,F,521,4.4,34.07,1833.0,4.45,search,budget,beauty,3,3,0,1,0,0,1,0,50.0,71.1,12.0,1,5,0,8,6.8,19.0,41,78,1,249,0,sunny,24.1,0,0,0,1,1,0,0,0,5439.01,45,18.6,5527.0,28.4,771138.0,35380.0,1
2023-10-17,1,10,4,42,13,0,1,autumn,473,8,1389.13,173.64,254.64,0.0,0,1,0,13,250.04,1389.13,wallet,return,1,new,young_adult,M,0,1.0,0.0,0.0,1.77,walk_in,budget,home,4,1,1,0,0,3,0,1,12.5,75.6,14.5,1,5,1,2,8.4,5.0,10,287,1,346,1,sunny,30.3,0,0,0,1,1,0,0,1,12576.04,37,57.5,6852.0,43.9,431610.0,54271.0,0
2023-10-17,1,10,4,42,19,0,1,autumn,473,6,662.22,110.37,182.23,13.8,1,0,292,6,119.2,570.53,card,return,1,loyal,senior,F,415,7.5,54.93,4999.0,3.97,walk_in,budget,food,5,1,0,1,1,1,1,0,16.7,49.9,31.3,4,0,1,7,6.8,14.0,62,271,0,273,0,sunny,21.3,0,0,0,1,1,0,0,0,11743.91,34,76.9,5885.0,36.7,710669.0,44427.0,1
2023-10-17,1,10,4,42,11,0,1,autumn,473,13,702.09,54.01,87.75,0.0,0,1,193,7,126.38,702.09,upi,sale,1,returning,senior,M,117,3.0,20.89,773.0,1.64,social,regular,stationery,5,2,1,1,1,0,1,0,15.4,62.5,18.3,3,3,4,8,2.4,9.0,33,84,0,293,0,rainy,26.7,0,1,0,1,1,0,0,0,10847.94,13,42.6,5037.0,36.0,336476.0,12286.0,1
2023-10-17,1,10,4,42,20,0,1,autumn,473,14,1243.83,88.84,135.28,0.0,0,0,0,12,223.89,1243.83,upi,sale,1,new,senior,M,0,0.0,0.0,0.0,6.98,search,regular,beauty,4,2,1,0,2,0,2,0,14.3,62.1,24.2,0,2,2,3,6.6,6.0,45,297,0,272,0,cloudy,26.3,0,0,0,1,1,0,0,0,3840.05,47,12.6,6651.0,33.4,377128.0,30997.0,1
2023-10-17,1,10,4,42,13,0,1,autumn,473,15,2126.18,141.75,328.89,9.1,1,0,118,21,382.71,1932.39,card,sale,1,loyal,senior,M,445,5.0,0.21,13.0,1.35,friend,budget,home,5,2,2,1,2,1,2,0,13.3,77.8,3.9,4,7,3,2,7.9,,33,244,0,302,0,sunny,30.9,0,0,0,1,1,0,0,0,21731.68,40,73.0,5376.0,20.0,295961.0,13206.0,1
2023-10-17,1,10,4,42,19,0,1,autumn,473,6,1767.25,294.54,613.26,0.0,0,0,93,17,318.1,1767.25,upi,sale,1,loyal,adult,M,249,7.1,165.16,14237.0,4.89,walk_in,regular,clothing,4,0,4,0,0,1,1,1,0.0,20.8,67.0,4,3,0,3,,7.0,14,105,0,365,0,rainy,26.1,0,0,0,1,1,0,0,1,14444.67,23,40.2,5588.0,30.2,402071.0,41310.0,0
2023-10-18,2,10,4,42,18,0,1,autumn,474,14,689.61,49.26,115.68,0.0,0,0,338,6,124.13,689.61,upi,sale,1,returning,adult,M,168,3.8,2.08,97.0,9.22,search,regular,food,5,3,0,0,1,1,2,1,21.4,28.9,51.4,0,0,2,2,9.1,3.0,52,81,1,280,0,cloudy,24.5,0,0,0,1,1,0,0,0,13578.9,24,40.4,5190.0,35.1,536276.0,7096.0,1
2023-10-18,2,10,4,42,18,0,1,autumn,474,12,900.17,75.01,166.04,0.0,0,0,315,9,162.03,900.17,upi,sale,1,returning,adult,F,143,1.3,199.88,3318.0,0.79,walk_in,premium,beauty,4,0,1,1,0,1,4,0,0.0,46.7,39.0,1,2,0,2,5.3,2.0,29,218,0,319,0,sunny,28.7,0,0,0,1,1,0,0,0,6424.2,36,29.1,4279.0,27.2,575468.0,69704.0,1
2023-10-18,2,10,4,42,19,0,1,autumn,474,1,922.22,922.22,1498.69,0.0,0,0,0,9,166.0,922.22,upi,sale,1,new,young_adult,M,0,0.2,0.0,0.0,3.25,walk_in,regular,clothing,4,2,1,0,1,1,0,0,100.0,79.7,8.0,2,5,0,2,7.6,15.0,8,265,0,278,0,sunny,28.6,0,0,0,1,1,0,0,0,20936.66,39,60.1,5840.0,40.1,702053.0,73149.0,1
2023-10-18,2,10,4,42,11,0,1,autumn,474,14,2529.42,180.67,197.37,12.1,1,1,404,25,455.3,2222.52,upi,sale,1,returning,senior,M,176,3.3,40.2,1632.0,5.12,walk_in,regular,clothing,3,1,1,0,0,0,0,1,7.1,20.8,69.4,2,2,3,4,3.2,13.0,18,49,0,312,0,rainy,27.0,0,0,0,1,1,0,0,0,15573.49,49,73.7,6556.0,18.6,283099.0,47469.0,1
2023-10-18,2,10,4,42,16,0,1,autumn,474,3,1705.95,568.65,823.54,22.9,1,1,312,17,307.07,1315.26,upi,sale,1,vip,young_adult,F,660,9.0,127.05,13848.0,3.15,friend,premium,home,3,0,2,0,0,1,0,1,0.0,57.1,31.2,2,7,1,8,3.6,10.0,62,241,1,287,0,sunny,30.5,0,1,0,1,1,0,0,0,23512.97,7,70.5,5308.0,28.0,224328.0,44378.0,1
2023-10-18,2,10,4,42,10,0,1,autumn,474,3,503.36,167.79,254.8,0.0,0,0,160,5,90.6,503.36,upi,return,0,returning,senior,F,116,3.8,44.94,2094.0,9.47,social,budget,food,4,1,1,1,2,0,0,0,33.3,47.2,44.7,4,3,0,4,3.2,9.0,49,65,0,306,0,sunny,20.2,0,0,0,1,1,0,0,0,5214.92,46,14.4,5900.0,36.6,431618.0,56503.0,0
2023-10-19,3,10,4,42,12,0,1,autumn,475,2,2386.57,1193.29,1375.72,0.0,0,0,304,23,429.58,2386.57,wallet,sale,1,vip,adult,F,549,9.0,420.17,45799.0,3.79,social,regular,home,5,3,2,1,1,2,2,1,100.0,20.2,73.8,2,7,0,3,8.4,6.0,16,270,1,290,1,rainy,28.4,0,0,0,1,1,0,0,0,9519.42,33,33.8,4612.0,43.8,443369.0,10661.0,0
2023-10-19,3,10,4,42,9,0,1,autumn,475,10,701.73,70.17,86.4,0.0,0,0,0,7,126.31,701.73,upi,sale,1,new,senior,M,0,0.2,0.0,0.0,6.5,walk_in,regular,food,5,3,1,1,1,0,0,1,30.0,42.3,43.4,0,4,2,6,3.8,6.0,38,272,0,321,0,stormy,28.3,0,0,0,1,1,0,0,0,6694.87,16,20.1,4706.0,36.2,328643.0,60211.0,0
2023-10-19,3,10,4,42,17,0,1,autumn,475,1,982.84,982.84,1016.75,21.1,1,0,156,9,176.91,775.56,cash,sale,1,loyal,adult,F,500,6.3,127.94,9800.0,5.72,social,budget,home,5,3,2,0,2,2,2,1,100.0,77.1,15.1,0,0,0,7,8.2,2.0,55,30,0,306,0,cloudy,25.6,0,0,0,1,1,0,0,0,11499.66,35,37.3,4014.0,28.7,263738.0,62373.0,1
2023-10-19,3,10,4,42,16,0,1,autumn,475,9,1825.45,202.83,336.28,29.1,1,0,442,18,328.58,1294.98,upi,sale,1,vip,adult,F,755,12.1,27.55,4028.0,9.74,walk_in,regular,toys,5,2,0,0,2,1,1,3,22.2,24.1,69.9,1,1,2,5,7.7,10.0,56,126,0,328,0,rainy,24.6,0,0,0,1,1,0,0,0,8370.2,46,40.7,4325.0,37.1,517513.0,71162.0,1
2023-10-19,3,10,4,42,17,0,1,autumn,475,13,1990.36,153.1,192.06,0.0,0,0,226,19,358.26,1990.36,cash,sale,1,loyal,senior,F,85,8.5,111.14,11447.0,3.04,search,budget,toys,5,3,1,0,1,0,1,2,23.1,52.9,30.0,0,6,4,2,7.6,2.0,30,111,0,346,0,sunny,25.3,0,0,0,1,1,0,0,0,22019.55,34,71.9,4822.0,20.2,261253.0,6395.0,1
2023-10-19,3,10,4,42,11,0,1,autumn,475,10,1118.19,111.82,157.35,11.3,1,0,0,11,201.27,991.85,upi,sale,1,new,adult,M,0,0.2,0.0,0.0,1.33,walk_in,premium,beauty,5,2,1,0,2,0,1,1,20.0,58.8,34.1,4,2,1,2,1.9,,5,139,0,377,0,sunny,28.6,0,0,0,1,1,1,0,0,25821.95,30,88.8,4383.0,38.2,208117.0,26581.0,1
2023-10-19,3,10,4,42,12,0,1,autumn,475,5,904.06,180.81,311.19,0.0,0,0,491,9,162.73,904.06,cash,sale,1,returning,young_adult,F,92,3.7,67.27,3054.0,5.77,ad,budget,beauty,3,0,0,1,0,1,2,0,0.0,73.9,17.8,3,7,0,8,1.7,4.0,61,271,1,254,1,rainy,31.9,0,0,0,1,1,0,0,0,16241.16,11,40.4,6381.0,22.2,560981.0,37015.0,0
2023-10-19,3,10,4,42,17,0,1,autumn,475,6,249.03,41.5,51.71,27.2,1,0,0,2,44.83,181.22,card,sale,1,new,young_adult,M,0,0.7,0.0,0.0,4.7,walk_in,budget,food,5,2,2,0,1,0,2,1,33.3,35.8,56.2,1,5,0,8,5.2,14.0,45,242,0,362,0,stormy,24.7,1,0,0,1,1,0,0,0,8213.38,40,28.8,4450.0,39.4,477393.0,36514.0,0
2023-10-19,3,10,4,42,18,0,1,autumn,475,13,1636.09,125.85,138.21,0.0,0,0,454,16,294.5,1636.09,card,sale,1,returning,adult,F,24,3.1,101.47,3876.0,,search,budget,toys,5,2,1,1,1,0,1,3,15.4,56.7,26.3,0,1,4,6,5.8,19.0,48,100,0,308,1,sunny,23.6,0,0,0,1,1,0,0,0,4515.09,42,16.7,7381.0,33.8,235828.0,21792.0,1
2023-10-19,3,10,4,42,19,0,1,autumn,475,6,845.67,140.94,302.84,26.6,1,1,177,8,152.22,620.54,wallet,sale,1,vip,adult,F,770,11.4,73.3,10101.0,2.51,walk_in,budget,beauty,5,3,2,1,0,1,3,1,50.0,55.3,39.0,4,0,1,2,4.1,1.0,60,209,0,274,0,sunny,26.0,0,0,0,1,1,0,0,0,10748.01,39,33.6,7729.0,30.4,486363.0,32699.0,1
2023-10-19,3,10,4,42,9,0,1,autumn,475,12,7797.58,649.8,1512.78,0.0,0,0,356,77,1403.56,7797.58,wallet,return,1,returning,adult,M,126,2.5,108.26,3356.0,2.08,friend,regular,electronics,5,3,2,1,1,1,2,0,25.0,70.4,11.0,2,4,4,3,5.0,8.0,29,111,0,350,1,cloudy,27.8,0,0,0,1,1,0,0,0,4205.7,32,15.9,7209.0,10.0,394428.0,59447.0,1
2023-10-20,4,10,4,42,13,0,1,autumn,476,12,1310.72,109.23,164.55,0.0,0,0,0,13,235.93,1310.72,upi,sale,1,new,teen,M,0,0.6,0.0,0.0,7.37,friend,premium,clothing,3,2,2,0,0,1,0,0,16.7,65.3,15.5,3,4,2,2,6.2,7.0,23,221,0,383,0,rainy,25.4,0,0,0,1,1,0,0,0,5077.95,41,17.5,4256.0,25.4,597923.0,24904.0,1
2023-10-20,4,10,4,42,9,0,1,autumn,476,9,434.87,48.32,81.85,28.6,1,1,0,4,78.28,310.5,upi,sale,1,new,teen,F,0,0.9,0.0,,9.09,social,regular,food,4,1,1,1,0,1,0,0,11.1,54.2,34.2,4,3,2,5,6.8,11.0,64,94,0,288,0,cloudy,20.4,0,0,0,1,1,0,0,0,20783.27,25,69.6,7531.0,27.8,215527.0,77391.0,0
2023-10-20,4,10,4,42,18,0,1,autumn,476,7,5777.65,825.38,1182.21,0.0,0,1,87,57,1039.98,5777.65,upi,exchange,1,returning,senior,F,145,2.3,51.75,1480.0,2.33,social,regular,electronics,5,3,1,1,2,1,1,0,42.9,62.7,27.7,1,4,2,2,0.8,5.0,40,95,0,385,0,sunny,30.6,0,0,0,1,1,0,0,0,19477.09,13,57.5,6025.0,10.2,235864.0,13063.0,1
2023-10-20,4,10,4,42,10,0,1,autumn,476,2,383.51,191.76,324.64,0.0,0,0,354,3,69.03,383.51,upi,sale,0,returning,adult,F,27,3.4,34.07,1424.0,6.36,friend,budget,stationery,3,1,2,0,3,0,0,0,50.0,72.8,12.0,4,4,0,8,3.0,12.0,25,119,0,352,0,rainy,23.8,0,0,0,1,1,0,0,0,18984.42,15,83.6,5774.0,20.7,335493.0,20537.0,0
2023-10-20,4,10,4,42,18,0,1,autumn,476,13,1661.74,127.83,144.89,0.0,0,0,0,16,299.11,1661.74,cash,sale,1,new,young_adult,unknown,0,0.0,0.0,0.0,5.37,social,premium,clothing,3,1,1,0,0,0,0,1,7.7,21.7,59.9,2,5,0,8,2.0,10.0,13,66,0,291,0,rainy,20.5,0,0,0,1,1,0,0,0,15212.87,32,52.4,6920.0,20.8,267608.0,14041.0,1
2023-10-20,4,10,4,42,10,0,1,autumn,476,6,1248.48,208.08,351.5,0.0,0,0,319,12,224.73,1248.48,card,sale,0,loyal,teen,M,250,8.5,92.21,9498.0,0.85,walk_in,budget,clothing,3,3,2,0,0,0,2,0,50.0,35.1,57.2,3,7,0,7,9.9,12.0,7,216,0,350,1,rainy,,0,0,0,1,1,0,0,1,30034.4,38,88.0,6787.0,35.7,605549.0,10965.0,1
2023-10-20,4,10,4,42,9,0,1,autumn,476,8,3382.08,422.76,715.34,0.0,0,0,0,33,608.77,3382.08,upi,sale,1,new,young_adult,F,0,0.1,0.0,0.0,9.51,social,budget,electronics,5,2,1,1,1,1,2,1,25.0,33.3,57.3,4,7,1,4,4.8,1.0,49,247,0,313,0,rainy,30.6,0,1,0,1,1,0,0,0,6438.96,8,21.6,6924.0,9.5,733351.0,79080.0,1
2023-10-20,4,10,4,42,19,0,1,autumn,476,1,404.32,404.32,590.55,0.0,0,0,378,4,72.78,404.32,card,sale,0,returning,adult,F,64,1.6,105.89,2139.0,1.66,search,budget,food,4,5,0,1,2,1,0,0,100.0,59.2,33.1,0,6,0,3,0.7,10.0,7,247,0,285,0,sunny,31.8,0,1,0,1,1,0,0,0,6801.03,12,31.3,5202.0,26.4,618019.0,46546.0,0
2023-10-20,4,10,4,42,14,0,1,autumn,476,13,1247.05,95.93,220.83,0.0,0,0,432,12,224.47,1247.05,upi,sale,1,returning,adult,M,75,3.9,19.21,918.0,7.68,friend,budget,toys,5,3,2,1,2,0,2,2,23.1,44.8,47.8,0,3,4,3,7.0,7.0,52,68,0,355,0,sunny,22.0,0,0,0,1,1,0,0,0,12979.82,19,40.7,7704.0,40.2,587508.0,13165.0,1
2023-10-20,4,10,4,42,14,0,1,autumn,476,16,777.67,48.6,79.23,0.0,0,0,0,7,139.98,777.67,wallet,sale,1,new,adult,M,0,0.1,0.0,0.0,0.5,search,budget,food,5,1,2,0,2,1,0,1,6.2,42.2,47.5,1,3,0,3,5.5,14.0,27,209,0,269,0,rainy,29.9,0,0,0,1,1,0,0,0,8539.04,3,25.4,5517.0,35.4,749906.0,34278.0,1
2023-10-20,4,10,4,42,16,0,1,autumn,476,15,675.49,45.03,55.05,12.7,1,0,74,6,121.59,589.69,upi,sale,1,returning,adult,F,170,1.8,38.19,863.0,3.54,walk_in,regular,food,4,6,2,1,2,0,0,0,40.0,60.7,32.0,2,4,2,4,1.9,5.0,62,59,0,299,0,stormy,22.8,0,0,0,1,1,0,0,0,14505.66,24,43.3,6461.0,43.6,218375.0,71797.0,0
2023-10-20,4,10,4,42,12,0,1,autumn,476,6,548.19,91.36,194.22,0.0,0,0,482,5,98.67,548.19,upi,sale,1,loyal,senior,M,302,4.6,173.56,9754.0,5.5,walk_in,regular,food,3,6,0,0,0,1,2,0,100.0,63.2,18.5,3,1,1,6,0.9,15.0,58,240,0,356,1,sunny,20.1,0,0,0,1,1,0,0,0,20690.51,5,88.1,6933.0,37.7,662524.0,71891.0,1
2023-10-21,5,10,4,42,17,1,1,autumn,477,2,712.38,356.19,434.39,0.0,0,0,327,7,128.23,712.38,card,sale,1,returning,young_adult,M,80,1.1,272.89,3875.0,9.32,search,budget,beauty,4,3,0,0,0,1,4,1,100.0,58.9,22.0,2,1,0,8,9.7,9.0,8,59,0,403,1,sunny,23.9,0,0,0,1,1,0,0,1,11797.27,21,50.6,6051.0,32.0,204053.0,36462.0,0
2023-10-21,5,10,4,42,14,1,1,autumn,477,2,785.68,392.84,443.15,0.0,0,0,217,7,141.42,785.68,card,sale,1,loyal,young_adult,M,489,6.1,46.39,3442.0,10.0,walk_in,regular,beauty,5,1,2,1,2,1,3,1,50.0,77.5,11.3,1,0,0,7,9.4,13.0,10,77,0,426,1,sunny,22.8,0,0,0,1,1,0,0,0,10674.94,8,33.4,7017.0,44.2,464901.0,44437.0,0
2023-10-21,5,10,4,42,12,1,1,autumn,477,7,722.68,103.24,160.36,0.0,0,1,213,7,130.08,722.68,cash,sale,1,returning,adult,F,96,2.5,69.1,2142.0,5.21,walk_in,budget,food,3,3,0,0,0,0,1,1,42.9,64.7,20.8,3,7,2,4,1.7,3.0,23,295,0,454,0,rainy,23.9,0,0,0,1,1,0,0,0,5845.48,36,15.3,7962.0,25.3,772370.0,58316.0,0
2023-10-21,5,10,4,42,13,1,1,autumn,477,1,386.78,386.78,849.35,0.0,0,0,0,3,69.62,386.78,cash,sale,1,new,senior,F,0,0.2,0.0,0.0,3.84,walk_in,budget,food,5,3,0,1,2,1,1,0,100.0,66.3,18.0,3,3,0,7,0.2,3.0,39,213,0,386,0,cloudy,22.5,0,0,0,1,1,0,0,0,13324.05,22,39.7,4902.0,37.1,393226.0,77818.0,0
2023-10-21,5,10,4,42,9,1,1,autumn,477,4,2187.37,546.84,1327.17,0.0,0,0,492,21,393.73,2187.37,wallet,sale,0,vip,adult,M,508,18.0,70.69,15340.0,5.23,friend,regular,clothing,5,0,3,1,2,1,1,1,0.0,39.3,45.1,2,1,0,7,6.5,6.0,41,243,1,359,0,rainy,25.7,0,0,0,1,1,0,0,1,5853.45,2,17.2,6931.0,23.7,227052.0,14573.0,1
2023-10-21,5,10,4,42,12,1,1,autumn,477,11,1154.55,104.96,208.55,0.0,0,0,93,11,207.82,1154.55,wallet,sale,0,vip,adult,M,648,16.2,63.88,12483.0,7.35,walk_in,budget,food,4,5,0,1,2,0,2,0,45.5,77.2,7.6,2,2,3,5,,14.0,34,138,1,420,1,cloudy,26.8,0,0,0,1,1,0,0,0,6194.78,23,21.2,4758.0,40.9,472707.0,37988.0,1
2023-10-21,5,10,4,42,16,1,1,autumn,477,1,253.27,253.27,593.3,17.4,1,1,0,2,45.59,209.16,upi,sale,1,new,adult,F,0,0.2,0.0,0.0,4.94,ad,budget,stationery,5,3,2,0,4,1,2,1,100.0,37.2,52.7,2,5,0,2,4.5,7.0,33,195,0,416,0,cloudy,24.9,0,0,0,1,1,0,0,0,13680.65,27,58.6,7724.0,40.1,768407.0,61248.0,0
2023-10-21,5,10,4,42,10,1,1,autumn,477,11,1110.17,100.92,187.0,15.1,1,0,331,11,199.83,942.78,upi,sale,0,vip,young_adult,F,1018,15.7,209.93,39761.0,9.29,social,regular,food,4,7,0,1,2,0,1,0,63.6,69.6,18.9,2,7,2,8,4.5,12.0,44,98,0,372,0,cloudy,27.9,0,0,0,1,1,0,0,0,5142.18,20,16.3,4384.0,39.1,471212.0,64132.0,1
2023-10-21,5,10,4,42,10,1,1,autumn,477,15,4473.05,298.2,383.34,34.1,1,0,481,44,805.15,2946.45,card,sale,1,loyal,adult,F,244,7.2,124.27,10861.0,1.68,search,budget,electronics,5,3,2,2,1,0,2,0,20.0,53.2,40.8,2,6,4,6,5.6,15.0,34,242,0,457,0,sunny,31.4,0,0,0,1,1,0,0,0,16215.0,25,50.5,4777.0,11.9,613043.0,39530.0,1
2023-10-22,6,10,4,42,16,1,1,autumn,478,17,2621.05,154.18,284.87,0.0,0,1,0,26,471.79,2621.05,card,sale,1,new,adult,M,0,0.1,,0.0,8.12,search,premium,clothing,5,1,3,1,1,1,0,1,5.9,44.4,44.7,0,4,5,6,4.4,3.0,56,235,1,342,0,sunny,31.8,0,0,0,1,1,0,0,0,20272.05,49,68.4,5288.0,44.0,600093.0,68668.0,1
2023-10-22,6,10,4,42,14,1,1,autumn,478,17,2954.38,173.79,365.75,0.0,0,0,463,29,531.79,2954.38,cash,sale,1,returning,senior,F,111,3.5,44.6,1918.0,5.64,search,budget,clothing,4,0,2,1,2,0,0,1,0.0,31.8,58.5,3,2,0,2,1.4,1.0,54,259,1,403,0,rainy,29.4,0,0,0,1,1,0,0,0,15097.51,3,62.1,7661.0,24.3,264365.0,33083.0,1
2023-10-22,6,10,4,42,10,1,1,autumn,478,5,1394.38,278.88,310.21,0.0,0,0,0,13,250.99,1394.38,wallet,sale,1,new,young_adult,F,0,0.4,0.0,0.0,9.74,walk_in,regular,clothing,5,3,3,1,1,1,1,1,60.0,42.4,43.5,4,0,1,4,0.6,12.0,45,142,0,385,0,stormy,23.5,0,0,0,1,1,0,0,1,20870.13,33,67.8,5351.0,25.9,527274.0,27998.0,0
