age,gender,city_tier,education,occupation,income_band,plan_type,monthly_charge,tenure_months,contract_type,auto_renew,payment_method,logins_per_month,avg_session_minutes,features_used_count,mobile_app_usage_pct,support_tickets_raised,support_tickets_resolved,nps_score,last_login_days_ago,referrals_made,late_payments_count,payment_failures,total_spend_12m,discount_used_count,upgrade_downgrade_count,product_rating,onboarding_completed,tutorial_completed,days_to_first_value,competitor_product_used,promo_sensitivity,churned
36,F,tier2,school,homemaker,very_high,enterprise,728.41,31,monthly,1,debit_card,9,18.6,12,36.2,7,5,0.0,29,6,5,0,7896.62,4,1,4.3,1,1,14.0,0,medium,1
69,M,tier1,graduate,retired,medium,basic,361.61,55,annual,0,wallet,9,38.9,7,67.8,7,5,9.0,116,3,2,1,3858.26,2,1,4.2,1,0,36.0,0,medium,1
52,F,tier2,graduate,self_employed,high,enterprise,1312.65,13,annual,1,net_banking,13,10.9,13,24.2,4,2,0.0,89,6,3,0,14265.54,4,2,4.4,1,1,36.0,0,medium,1
29,M,tier1,graduate,salaried,low,standard,486.73,31,annual,0,credit_card,8,,15,8.8,5,4,1.0,101,3,4,3,5484.48,1,2,4.1,1,0,33.0,1,low,1
68,F,tier2,school,retired,medium,basic,309.93,35,annual,1,credit_card,11,12.7,11,18.0,0,0,0.0,95,5,3,3,3415.24,4,2,4.3,0,0,3.0,0,low,1
29,F,tier3,graduate,retired,low,standard,341.14,55,annual,0,debit_card,13,26.4,15,60.1,4,3,4.0,38,5,1,2,3713.15,4,0,5.0,1,0,18.0,0,medium,0
49,F,tier1,postgraduate,salaried,high,standard,307.19,68,monthly,1,debit_card,10,13.5,9,80.3,4,2,8.0,144,2,2,1,3227.89,1,2,4.4,1,0,19.0,1,low,1
39,M,tier2,graduate,homemaker,low,basic,291.55,1,annual,1,credit_card,12,29.3,7,48.8,1,0,4.0,8,6,2,3,275.06,0,0,4.5,0,0,30.0,1,high,1
19,F,tier2,graduate,salaried,low,basic,347.49,31,monthly,0,debit_card,15,21.6,7,1.7,10,7,3.0,51,5,4,3,3585.4,4,2,5.0,0,0,1.0,1,high,1
37,F,tier1,graduate,salaried,medium,enterprise,916.98,51,monthly,1,credit_card,12,13.6,8,75.2,1,0,6.0,45,1,1,2,9458.93,3,1,5.0,0,1,38.0,0,medium,0
43,M,tier2,graduate,homemaker,high,enterprise,844.12,33,monthly,1,net_banking,6,14.5,7,52.6,0,0,0.0,156,2,5,0,9928.41,2,2,3.9,1,1,10.0,0,medium,1
43,M,tier3,graduate,salaried,medium,standard,480.16,69,monthly,1,credit_card,13,17.8,13,54.0,1,0,10.0,25,0,2,3,5648.89,3,1,4.1,1,1,33.0,0,low,1
42,F,tier1,postgraduate,student,high,basic,201.1,42,annual,0,debit_card,7,35.7,11,54.1,11,8,7.0,38,5,5,2,2309.89,0,0,3.8,0,1,13.0,0,medium,1
46,M,tier1,graduate,salaried,low,basic,326.69,27,monthly,1,credit_card,12,9.4,12,7.0,1,0,0.0,60,6,2,2,3581.1,0,2,3.1,0,1,14.0,0,low,1
21,F,tier1,school,salaried,low,standard,485.52,9,monthly,0,credit_card,19,17.9,1,9.5,0,0,0.0,112,0,2,2,4122.64,4,2,4.2,1,1,1.0,0,high,1
34,F,tier1,school,retired,,standard,433.61,29,monthly,1,upi,5,22.3,3,2.5,7,5,7.0,178,2,2,0,4202.72,4,2,5.0,1,0,18.0,0,high,1
34,F,tier2,postgraduate,self_employed,low,standard,432.53,38,annual,1,credit_card,15,17.2,15,72.9,1,0,10.0,149,1,0,0,4555.29,1,1,3.5,1,0,35.0,0,medium,1
23,M,tier2,graduate,homemaker,high,basic,338.86,64,annual,1,credit_card,7,11.6,11,21.7,9,8,2.0,111,6,0,0,3399.39,2,2,4.7,1,0,6.0,0,low,0
30,F,tier1,graduate,salaried,low,basic,380.88,64,monthly,1,net_banking,9,22.6,9,46.6,2,1,7.0,145,5,1,3,4536.45,3,0,3.8,1,0,1.0,0,high,1
31,M,tier1,postgraduate,self_employed,low,standard,368.24,11,monthly,1,upi,17,11.9,10,39.2,10,9,9.0,47,4,5,1,3740.81,1,0,2.9,0,0,44.0,1,medium,1
32,F,tier1,graduate,student,very_high,standard,495.86,25,biannual,0,debit_card,12,1.0,6,2.7,3,2,,166,2,3,0,5058.97,2,1,2.9,1,1,7.0,0,high,1
62,M,tier1,graduate,salaried,medium,basic,243.41,68,annual,1,credit_card,10,26.2,9,96.1,8,7,3.0,142,2,2,3,2503.54,1,0,4.0,0,1,35.0,1,high,1
58,M,tier3,postgraduate,salaried,medium,standard,337.12,28,annual,1,debit_card,14,21.6,14,56.3,8,7,2.0,175,1,2,1,3782.44,4,0,4.9,1,0,38.0,1,high,1
19,F,tier3,graduate,retired,medium,premium,740.01,16,monthly,1,credit_card,12,27.1,3,60.0,9,6,8.0,24,6,3,1,8039.09,3,2,4.7,0,0,30.0,0,low,1
32,F,tier1,school,homemaker,medium,standard,281.22,38,biannual,0,upi,9,28.1,3,43.6,0,0,6.0,103,5,3,1,2914.51,4,0,4.3,1,1,4.0,1,low,1
44,M,tier1,graduate,homemaker,,premium,532.57,22,annual,0,credit_card,12,9.6,16,90.3,6,5,9.0,127,5,3,2,6368.64,1,2,5.0,1,0,11.0,0,medium,0
70,M,tier1,graduate,salaried,high,standard,514.22,26,annual,1,wallet,15,2.5,6,52.0,1,0,6.0,127,3,0,0,5547.86,1,1,3.6,1,1,,1,medium,0
44,F,tier2,school,salaried,high,basic,339.58,34,annual,0,upi,12,11.8,4,46.3,7,6,10.0,104,7,5,1,3872.81,0,2,3.5,1,1,1.0,0,medium,1
36,M,tier1,graduate,self_employed,medium,basic,357.25,14,monthly,0,upi,8,7.6,16,38.5,8,5,0.0,6,6,0,3,3822.82,2,0,2.8,1,1,44.0,1,medium,1
52,F,tier2,postgraduate,homemaker,very_high,basic,379.35,10,monthly,1,debit_card,18,13.9,18,49.6,4,3,2.0,162,7,1,3,3334.38,2,0,3.1,1,0,25.0,1,low,1
51,F,tier1,graduate,homemaker,low,basic,398.08,59,monthly,0,upi,10,19.5,3,0.1,8,7,0.0,95,7,1,3,4604.87,0,0,4.7,1,1,17.0,1,high,1
58,F,tier3,postgraduate,homemaker,medium,basic,355.15,20,monthly,1,upi,11,33.4,8,97.1,7,6,4.0,46,7,2,3,3565.15,2,0,4.5,0,0,41.0,0,medium,1
30,F,tier1,postgraduate,student,medium,premium,742.36,70,biannual,1,credit_card,16,18.3,11,62.7,4,3,4.0,50,6,3,0,8293.29,0,2,2.7,1,0,37.0,0,low,0
46,M,tier1,graduate,self_employed,medium,premium,648.88,52,monthly,1,credit_card,11,19.8,12,71.9,3,2,10.0,55,2,0,2,7130.39,2,0,2.7,1,0,44.0,0,high,1
18,M,tier2,graduate,homemaker,medium,standard,291.71,36,annual,1,credit_card,13,26.2,10,82.1,6,4,7.0,51,2,2,1,3195.26,0,0,4.8,0,0,19.0,0,medium,1
63,Other,tier2,graduate,retired,medium,basic,221.01,40,annual,0,credit_card,10,22.8,10,38.9,5,3,9.0,157,6,1,2,2239.9,2,2,4.1,1,0,24.0,1,medium,1
65,M,tier1,school,homemaker,medium,enterprise,1305.1,69,annual,1,debit_card,12,13.9,8,14.2,11,7,4.0,104,1,0,0,13064.65,1,2,2.9,1,1,1.0,0,high,1
60,F,tier1,graduate,salaried,low,standard,297.96,31,annual,1,debit_card,10,12.2,15,67.2,9,8,2.0,142,6,0,0,3550.72,3,1,4.4,1,0,,0,high,0
54,Other,tier1,graduate,student,medium,premium,589.33,53,biannual,1,credit_card,21,25.7,16,84.1,5,4,6.0,139,0,2,3,6699.19,0,2,2.4,1,1,3.0,0,low,0
37,M,tier2,graduate,salaried,very_high,basic,273.39,50,biannual,1,credit_card,7,18.6,3,27.1,0,0,0.0,179,3,2,0,2634.07,3,1,3.9,1,0,10.0,1,medium,1
36,F,tier1,postgraduate,retired,very_high,premium,757.16,26,annual,1,upi,9,26.8,10,21.1,11,9,1.0,75,1,5,1,7868.92,1,2,5.0,1,0,1.0,0,medium,1
27,F,tier1,postgraduate,retired,high,basic,381.42,9,annual,0,debit_card,11,,6,22.0,7,6,3.0,164,2,5,1,3336.98,3,0,3.2,1,1,42.0,0,medium,1
70,M,tier1,postgraduate,student,medium,premium,798.69,66,monthly,0,upi,7,13.7,5,14.8,10,8,4.0,86,6,2,0,9101.72,3,0,4.5,0,1,1.0,1,high,1
42,M,tier1,graduate,salaried,medium,enterprise,1361.74,28,annual,1,credit_card,10,16.4,3,95.5,1,0,1.0,66,7,4,0,13196.26,4,0,3.5,1,0,42.0,0,high,1
43,F,tier1,graduate,self_employed,high,premium,404.19,4,annual,0,net_banking,11,,18,36.6,4,3,4.0,92,1,2,1,1410.97,2,2,3.5,1,0,1.0,0,medium,1
21,M,tier2,graduate,salaried,low,premium,643.32,68,annual,1,credit_card,12,14.9,5,23.3,9,7,1.0,2,3,4,3,6289.24,4,0,,1,1,1.0,0,medium,0
19,F,tier3,postgraduate,retired,medium,basic,249.27,63,monthly,1,net_banking,14,19.6,16,10.0,8,7,10.0,110,0,3,2,2548.45,1,0,2.9,0,1,40.0,0,medium,1
37,M,tier3,graduate,salaried,medium,standard,305.75,17,biannual,1,net_banking,7,11.0,3,1.8,8,7,4.0,108,1,3,2,3125.99,0,2,4.0,1,0,,0,low,1
45,F,tier2,graduate,self_employed,very_high,standard,376.61,26,annual,0,credit_card,10,22.2,14,59.8,8,6,1.0,114,5,0,1,3769.99,1,2,3.1,0,1,20.0,0,high,1
61,M,tier1,graduate,salaried,high,basic,356.58,63,biannual,0,debit_card,14,14.9,17,80.0,5,4,7.0,132,0,4,0,3712.46,2,2,4.5,1,1,36.0,0,medium,1
36,F,tier1,graduate,salaried,medium,standard,467.72,40,annual,1,debit_card,17,3.4,19,89.7,3,2,8.0,82,7,0,1,5466.33,4,2,5.0,0,1,36.0,1,medium,0
37,M,tier1,postgraduate,homemaker,high,enterprise,1136.35,26,monthly,1,credit_card,8,15.8,12,42.0,7,6,5.0,51,4,3,2,12384.69,3,2,3.5,1,1,31.0,0,medium,0
47,F,tier2,postgraduate,salaried,low,standard,491.37,42,annual,1,wallet,10,16.7,17,26.0,1,0,3.0,104,7,3,0,5844.46,1,1,3.9,1,1,40.0,0,medium,0
52,M,tier3,school,retired,high,standard,369.73,32,monthly,1,credit_card,12,17.3,5,18.4,11,8,3.0,171,0,5,0,4102.93,4,2,2.6,1,0,33.0,1,medium,1
32,M,tier1,postgraduate,salaried,high,standard,325.64,60,annual,1,debit_card,10,31.0,16,88.3,3,2,4.0,114,2,3,3,3420.27,1,2,5.0,1,0,17.0,0,low,1
71,F,tier3,graduate,salaried,low,premium,529.91,54,annual,1,credit_card,10,27.3,3,38.9,9,7,9.0,63,5,1,0,5249.88,0,1,4.7,1,1,13.0,1,medium,1
49,M,tier3,postgraduate,self_employed,low,basic,228.85,61,monthly,1,net_banking,14,19.3,11,91.2,7,5,9.0,149,0,1,3,2743.15,1,1,3.8,1,1,18.0,0,high,0
51,F,tier3,postgraduate,self_employed,high,standard,385.68,25,monthly,0,upi,12,25.7,8,41.3,0,0,5.0,97,0,3,1,3801.83,3,0,4.1,0,1,32.0,0,low,1
26,F,tier1,postgraduate,salaried,medium,basic,386.51,62,biannual,1,debit_card,17,18.6,19,24.1,9,7,1.0,11,7,2,2,3783.21,1,2,3.7,1,1,26.0,1,medium,0
69,F,tier2,graduate,homemaker,low,basic,233.41,18,annual,1,net_banking,9,4.3,19,67.7,0,0,9.0,150,0,2,0,2647.54,3,0,2.9,1,1,2.0,0,low,0
71,M,tier1,graduate,student,very_high,standard,294.0,70,annual,0,credit_card,9,24.1,4,61.9,9,8,7.0,37,7,0,1,3301.42,0,0,4.2,1,0,14.0,1,low,1
32,M,tier1,graduate,salaried,high,standard,311.8,18,monthly,0,debit_card,12,14.2,19,21.2,6,5,7.0,66,4,3,2,3468.96,4,2,4.2,0,1,7.0,0,low,1
32,M,tier1,school,self_employed,low,basic,367.64,71,monthly,1,debit_card,11,23.1,6,2.0,11,8,8.0,57,3,3,3,3544.88,2,0,4.5,1,1,35.0,1,high,1
51,F,tier3,school,retired,high,basic,294.3,46,monthly,1,debit_card,11,12.6,3,10.6,11,10,3.0,26,2,5,0,2995.74,4,0,3.5,1,1,41.0,1,high,1
60,F,tier2,graduate,homemaker,medium,basic,340.22,27,monthly,0,upi,17,15.1,3,10.3,8,5,1.0,85,5,4,3,3342.32,4,2,3.9,0,0,,1,low,1
35,F,tier1,postgraduate,student,medium,standard,523.08,53,monthly,0,credit_card,10,,5,90.6,5,4,4.0,103,0,2,1,5802.89,3,0,2.8,1,0,12.0,0,medium,0
64,F,tier2,graduate,self_employed,very_high,enterprise,867.35,41,annual,1,wallet,15,26.2,8,43.1,2,1,6.0,149,1,5,1,9421.53,2,0,4.3,1,1,41.0,1,medium,1
44,M,tier2,school,retired,medium,premium,443.75,66,annual,1,debit_card,12,17.0,13,55.9,3,2,10.0,82,4,3,0,4928.36,0,2,3.2,1,1,40.0,1,high,1
39,F,tier1,school,salaried,medium,premium,582.12,38,annual,1,upi,12,7.8,7,90.8,0,0,8.0,43,4,3,2,6728.79,3,0,3.8,1,1,1.0,0,medium,1
51,F,tier3,postgraduate,self_employed,low,standard,287.6,61,annual,1,net_banking,13,,2,17.0,11,9,10.0,70,3,1,3,3234.47,0,0,4.0,1,0,,0,low,0
41,M,tier2,postgraduate,salaried,medium,standard,309.45,61,biannual,1,wallet,18,19.0,7,77.1,9,7,0.0,83,1,2,1,3217.91,3,1,2.0,1,1,37.0,0,low,0
66,F,tier1,graduate,salaried,medium,premium,536.1,4,monthly,0,credit_card,16,1.0,4,66.0,3,2,0.0,70,0,5,2,2004.08,1,0,5.0,0,1,17.0,1,high,1
42,F,tier1,graduate,salaried,low,basic,346.22,10,monthly,0,upi,9,6.0,17,46.9,1,0,3.0,143,0,2,0,2932.24,0,2,3.4,0,0,37.0,0,medium,1
56,F,tier1,postgraduate,self_employed,high,enterprise,891.36,49,annual,1,debit_card,12,16.8,13,2.5,3,2,8.0,154,1,0,0,9687.66,1,2,2.7,1,0,38.0,0,medium,1
40,M,tier1,graduate,student,high,standard,474.5,35,monthly,1,net_banking,7,18.3,4,79.6,3,2,2.0,177,0,0,2,5344.42,2,2,4.2,1,1,29.0,0,low,1
65,M,tier2,graduate,self_employed,low,basic,261.4,31,monthly,1,net_banking,12,12.0,15,91.6,7,6,5.0,171,1,2,1,2913.91,3,2,3.8,1,0,37.0,1,low,1
66,F,tier3,school,salaried,low,premium,665.03,38,monthly,1,upi,15,20.2,8,6.0,0,0,2.0,60,7,1,1,7335.12,4,0,4.0,1,0,,0,medium,1
20,F,tier2,graduate,self_employed,medium,standard,301.95,29,monthly,1,debit_card,7,15.8,6,16.9,11,10,0.0,125,1,1,0,2938.76,0,1,4.4,1,1,2.0,0,medium,1
21,F,tier1,graduate,salaried,high,standard,366.68,22,annual,0,upi,9,14.0,6,38.2,9,6,0.0,61,0,0,0,3689.58,2,2,4.2,1,1,27.0,0,high,1
69,M,tier2,graduate,retired,low,basic,220.1,69,annual,1,net_banking,11,20.9,17,96.6,5,3,9.0,59,3,2,3,2468.29,2,1,4.2,1,1,31.0,0,low,1
70,M,tier3,graduate,salaried,high,standard,543.44,44,annual,1,credit_card,9,18.6,15,29.1,6,4,9.0,150,6,1,0,5870.23,4,2,,1,1,44.0,0,medium,1
38,M,tier1,school,self_employed,low,basic,269.62,60,monthly,0,debit_card,10,17.2,9,30.9,3,2,7.0,177,5,3,2,3141.4,1,2,3.1,1,0,4.0,1,high,1
24,M,tier3,graduate,salaried,medium,standard,416.78,20,annual,1,debit_card,12,8.8,11,12.0,11,8,0.0,160,4,0,3,4484.99,4,2,4.9,1,0,5.0,0,low,1
47,M,tier1,graduate,student,medium,standard,469.4,17,monthly,1,credit_card,10,22.2,2,57.0,10,8,4.0,172,3,1,1,4733.25,3,1,3.3,1,0,32.0,0,medium,1
46,F,tier3,school,self_employed,high,premium,789.6,28,biannual,1,wallet,9,27.3,3,65.8,1,0,7.0,142,0,4,2,7824.96,0,0,3.0,0,0,13.0,0,medium,1
69,F,tier3,postgraduate,salaried,medium,basic,275.24,62,biannual,0,upi,5,13.6,14,78.9,4,3,10.0,18,6,5,2,2880.41,3,1,3.2,0,0,30.0,0,high,1
44,F,tier3,postgraduate,retired,low,basic,387.35,36,biannual,0,net_banking,13,13.0,19,4.1,4,3,1.0,24,2,0,0,4338.75,4,2,3.8,1,1,37.0,1,high,0
31,M,tier3,graduate,student,medium,basic,253.3,24,annual,1,credit_card,15,6.2,1,30.9,11,10,3.0,0,6,2,2,2824.84,2,1,3.3,1,1,27.0,0,high,0
51,M,tier1,graduate,homemaker,medium,standard,504.73,45,monthly,0,upi,10,24.2,13,99.0,8,7,5.0,134,2,1,2,5544.42,0,1,4.5,1,1,44.0,1,medium,0
25,F,tier1,graduate,self_employed,high,basic,348.98,10,annual,1,credit_card,13,17.5,5,82.6,4,3,0.0,132,0,3,1,3043.4,3,0,3.3,0,0,,0,low,1
51,F,tier2,graduate,self_employed,low,premium,666.35,40,monthly,0,wallet,16,30.2,3,14.8,4,3,10.0,98,1,0,1,6829.49,0,1,3.1,1,0,33.0,0,low,1
54,F,tier1,graduate,self_employed,low,basic,265.7,4,monthly,1,credit_card,12,25.6,14,59.2,10,7,4.0,91,1,5,3,852.12,4,2,4.1,1,0,5.0,1,medium,1
34,M,tier3,graduate,salaried,medium,standard,284.63,67,biannual,1,net_banking,5,22.1,6,27.3,2,1,1.0,120,1,0,0,3108.55,1,1,4.4,0,1,20.0,0,medium,1
37,M,tier1,school,retired,high,basic,322.66,71,monthly,1,credit_card,10,19.1,7,22.2,5,4,5.0,30,6,4,3,3394.43,0,2,5.0,1,1,11.0,0,low,1
56,M,tier1,graduate,student,medium,standard,546.05,38,annual,0,debit_card,8,22.3,3,61.6,6,5,9.0,154,6,4,2,5776.21,0,1,2.4,0,0,42.0,0,medium,1
71,F,tier1,graduate,salaried,medium,standard,513.88,23,biannual,0,upi,14,25.2,4,32.2,0,0,0.0,27,5,3,2,5674.29,3,0,,1,0,6.0,0,medium,1
69,M,tier3,graduate,salaried,low,enterprise,1368.22,39,biannual,0,net_banking,11,31.6,9,73.5,2,1,10.0,144,1,4,2,13780.82,4,0,4.1,1,1,18.0,0,low,0
67,M,tier2,graduate,self_employed,high,standard,315.68,61,annual,0,credit_card,7,19.1,16,78.2,1,0,9.0,149,1,2,0,3458.82,1,2,5.0,1,0,11.0,0,high,1
51,M,tier2,graduate,self_employed,medium,basic,338.23,12,annual,1,upi,11,14.9,12,11.4,10,8,1.0,100,3,3,2,3468.54,1,1,5.0,1,1,23.0,0,low,1
57,F,tier2,school,salaried,medium,standard,416.55,26,annual,1,upi,12,19.9,14,48.7,8,6,3.0,59,3,3,1,4479.26,1,0,2.5,1,0,29.0,1,high,1
67,F,tier1,graduate,student,high,standard,358.3,26,monthly,1,upi,9,12.2,7,7.5,8,5,3.0,171,2,0,0,3570.43,1,0,3.3,1,1,23.0,0,medium,1
51,M,tier1,graduate,salaried,medium,enterprise,1297.71,36,monthly,1,credit_card,11,19.4,16,23.0,11,10,4.0,27,6,5,1,14540.13,2,0,4.1,1,1,39.0,0,high,0
67,F,tier1,graduate,salaried,medium,standard,555.95,30,annual,1,upi,16,18.6,6,24.2,6,5,10.0,1,4,5,0,6139.1,1,0,3.6,1,1,21.0,1,medium,1
20,M,tier2,graduate,salaried,medium,basic,318.71,6,monthly,0,debit_card,9,12.0,17,45.0,3,2,5.0,48,6,2,2,1536.86,0,1,4.5,0,0,31.0,1,low,1
46,F,tier2,postgraduate,student,high,standard,453.33,17,annual,1,debit_card,12,10.7,2,97.2,4,3,10.0,135,7,1,0,4388.42,2,0,4.5,0,1,8.0,1,high,1
63,F,tier1,graduate,self_employed,medium,premium,544.66,39,monthly,0,debit_card,10,15.5,15,77.9,6,5,1.0,46,7,2,3,5831.79,0,0,5.0,0,0,2.0,1,medium,1
49,M,tier1,school,salaried,low,basic,365.04,54,annual,0,debit_card,10,17.6,14,50.5,1,0,9.0,53,4,4,0,4179.43,4,0,5.0,0,1,44.0,0,medium,0
54,M,tier2,graduate,salaried,low,basic,236.08,20,monthly,1,upi,9,18.7,13,66.4,8,6,4.0,158,1,0,3,2799.12,4,1,2.5,1,1,34.0,1,high,1
56,M,tier3,postgraduate,retired,high,standard,494.07,40,annual,1,upi,12,15.1,19,70.1,8,6,6.0,78,0,3,3,4961.83,2,2,2.2,1,1,25.0,0,medium,1
53,F,tier1,school,salaried,medium,standard,468.4,29,annual,1,net_banking,10,19.4,5,85.7,9,8,6.0,45,3,4,3,4802.98,1,2,4.0,1,1,15.0,0,low,1
32,M,tier2,postgraduate,salaried,high,standard,411.59,54,annual,1,net_banking,16,23.2,13,73.4,2,1,0.0,99,7,1,1,4066.04,3,0,3.7,0,1,10.0,0,low,0
29,M,tier3,postgraduate,self_employed,high,standard,328.44,14,annual,1,debit_card,13,15.6,18,29.9,3,2,2.0,127,4,1,0,3188.52,1,2,2.3,0,0,37.0,0,high,1
18,M,tier1,graduate,self_employed,medium,basic,231.02,18,monthly,0,credit_card,18,4.7,15,15.2,4,3,5.0,15,1,4,2,2303.32,1,0,3.8,0,0,10.0,0,medium,0
66,F,tier3,graduate,homemaker,very_high,premium,447.59,31,annual,1,upi,9,1.0,16,48.5,4,3,3.0,147,0,0,0,4446.81,1,2,4.5,0,1,8.0,1,low,1
39,F,tier2,graduate,student,very_high,basic,398.88,31,monthly,0,debit_card,18,16.6,13,49.4,11,9,1.0,24,6,0,3,4395.16,3,1,4.1,0,0,17.0,0,medium,0
49,F,tier1,postgraduate,salaried,very_high,standard,313.09,55,annual,0,debit_card,12,18.7,11,20.8,10,8,0.0,128,5,5,2,3573.85,1,1,4.2,1,1,44.0,0,high,1
21,F,tier1,graduate,student,medium,standard,460.83,33,annual,1,debit_card,15,28.5,8,26.2,6,4,9.0,94,5,2,3,5500.82,1,0,3.8,0,1,,0,medium,1
29,M,tier2,school,student,low,standard,435.31,13,biannual,1,net_banking,9,19.7,11,46.3,0,0,1.0,86,3,1,0,5118.46,2,2,4.9,1,0,7.0,1,medium,1
23,F,tier2,school,homemaker,low,standard,404.57,4,monthly,1,debit_card,13,22.2,13,48.2,6,5,0.0,89,2,5,3,1562.77,0,2,5.0,1,1,11.0,0,medium,1
61,M,tier3,postgraduate,student,medium,basic,345.56,28,monthly,0,debit_card,13,20.6,4,58.2,5,4,1.0,71,6,3,1,4026.13,3,1,4.3,1,1,6.0,0,low,1
39,M,tier2,postgraduate,self_employed,,basic,250.96,32,monthly,1,net_banking,16,21.0,18,26.8,11,8,0.0,64,1,4,1,2910.09,0,0,5.0,1,0,6.0,1,low,0
38,F,tier3,graduate,homemaker,high,standard,529.1,7,monthly,1,net_banking,7,20.3,5,76.6,4,3,3.0,142,6,3,3,3394.6,0,1,1.8,1,0,14.0,0,high,1
18,F,tier1,postgraduate,salaried,medium,enterprise,1177.51,54,biannual,0,debit_card,9,36.5,9,62.0,9,7,2.0,111,6,5,0,14058.99,0,0,5.0,1,1,19.0,0,low,1
48,M,tier1,graduate,self_employed,medium,premium,679.21,35,biannual,0,debit_card,11,1.9,17,77.5,1,0,8.0,76,5,5,1,7859.85,2,0,1.4,1,1,35.0,0,high,1
34,M,tier3,postgraduate,homemaker,,premium,494.04,14,annual,1,debit_card,10,26.1,15,31.1,6,5,1.0,102,4,0,3,5258.71,0,2,4.6,1,1,40.0,0,medium,1
37,F,tier1,postgraduate,self_employed,medium,enterprise,1342.23,38,biannual,0,debit_card,11,14.9,18,48.0,1,0,5.0,59,1,3,1,14504.27,2,1,3.5,1,0,5.0,0,high,1
18,F,tier1,postgraduate,self_employed,very_high,standard,441.28,40,monthly,1,credit_card,17,,4,13.7,5,3,8.0,178,4,4,0,4496.22,4,2,2.8,1,0,18.0,1,low,1
19,M,tier1,postgraduate,homemaker,medium,premium,523.95,60,annual,1,upi,14,15.7,13,27.2,11,7,2.0,87,4,3,2,5482.55,2,1,4.5,0,1,19.0,0,medium,1
38,F,tier3,postgraduate,homemaker,medium,basic,252.79,21,annual,0,debit_card,14,20.6,5,64.9,2,1,3.0,158,5,2,1,2738.19,3,1,5.0,0,0,3.0,0,low,1
53,M,tier2,postgraduate,student,high,standard,425.27,7,annual,1,debit_card,17,23.0,2,58.8,9,7,3.0,59,1,5,3,2412.76,3,1,4.2,1,1,17.0,1,medium,1
48,F,tier1,graduate,homemaker,medium,basic,369.78,70,monthly,1,debit_card,11,14.9,11,27.9,6,5,5.0,109,0,5,1,3608.17,3,1,5.0,0,1,1.0,0,medium,1
65,F,tier2,graduate,homemaker,low,premium,754.21,25,monthly,0,debit_card,15,21.7,2,70.9,5,3,6.0,29,2,5,0,8477.39,0,2,4.1,1,1,5.0,0,low,1
22,M,tier1,postgraduate,salaried,high,premium,594.16,70,monthly,0,credit_card,10,28.8,12,2.6,1,0,2.0,106,4,3,1,6750.63,1,1,3.3,1,1,22.0,0,low,1
33,F,tier1,graduate,student,medium,basic,302.22,57,monthly,0,credit_card,16,4.7,5,52.5,2,1,10.0,2,0,4,0,3041.62,2,2,4.6,1,0,34.0,0,medium,0
68,M,tier2,graduate,homemaker,low,standard,475.58,26,biannual,1,debit_card,13,22.1,13,14.6,0,0,8.0,62,5,4,1,5139.37,1,1,5.0,1,0,33.0,0,medium,1
54,F,tier3,graduate,salaried,medium,premium,596.72,40,monthly,0,wallet,15,8.4,10,22.2,10,7,5.0,81,5,1,0,7131.69,2,0,5.0,1,1,36.0,1,medium,1
38,M,tier1,postgraduate,salaried,low,enterprise,790.44,50,annual,0,debit_card,8,29.1,16,96.0,5,4,9.0,81,5,0,1,7733.29,1,2,4.0,1,0,17.0,1,medium,0
39,F,tier2,school,student,low,standard,402.49,36,annual,1,net_banking,3,30.8,13,34.7,0,0,8.0,36,6,3,3,4818.78,3,2,4.4,0,0,22.0,0,medium,1
37,F,tier1,postgraduate,salaried,low,basic,336.88,70,monthly,0,credit_card,7,25.5,17,0.6,10,7,6.0,73,2,2,2,3691.51,0,2,4.1,1,1,7.0,0,medium,1
27,Other,tier1,postgraduate,salaried,low,standard,376.71,2,monthly,1,upi,10,12.2,14,85.4,10,8,8.0,3,2,1,1,611.65,4,0,5.0,0,0,8.0,0,medium,1
63,F,tier3,postgraduate,student,medium,standard,351.85,19,annual,0,debit_card,16,3.7,6,11.6,5,4,9.0,60,6,2,2,3848.05,4,2,3.7,1,1,18.0,0,medium,1
64,M,tier3,graduate,retired,low,premium,703.59,17,monthly,0,upi,10,11.8,1,5.8,6,4,0.0,39,6,5,2,7058.05,3,1,3.7,1,0,23.0,0,medium,1
44,M,tier1,graduate,salaried,low,basic,287.89,41,annual,1,credit_card,8,36.6,11,70.8,8,5,3.0,147,5,0,3,3159.2,1,0,4.4,0,1,15.0,0,medium,1
45,M,tier2,school,student,high,basic,267.98,5,annual,1,credit_card,9,22.8,4,73.7,10,7,1.0,122,6,3,2,1144.02,1,1,3.8,1,0,27.0,1,medium,1
63,M,tier1,graduate,self_employed,very_high,basic,233.54,71,annual,1,debit_card,11,22.7,16,90.0,7,5,0.0,71,3,4,2,2509.41,4,1,5.0,1,1,22.0,0,low,0
28,M,tier3,postgraduate,homemaker,medium,premium,754.04,10,annual,1,debit_card,7,16.2,4,19.4,3,2,10.0,120,7,2,1,6350.46,3,2,2.8,0,0,4.0,0,medium,1
19,F,tier1,postgraduate,self_employed,medium,basic,396.63,67,annual,1,upi,17,25.4,12,50.1,8,7,2.0,34,4,4,2,4361.63,3,2,1.4,0,1,37.0,1,high,1
